image_path,label,forgery_type,resolution,paired_fake,forgery_method
data/ff_plus_plus/train/Real/064_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/064_991_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/531_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/531_549_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/141_f139.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/141_161_f139.jpg,Face2Face
data/ff_plus_plus/train/Real/669_f33.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/669_682_f33.jpg,Face2Face
data/ff_plus_plus/train/Real/230_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/230_204_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/378_f760.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/378_368_f760.jpg,Face2Face
data/ff_plus_plus/train/Real/067_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/067_025_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/590_f392.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/590_034_f392.jpg,Face2Face
data/ff_plus_plus/train/Real/726_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/726_713_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/944_f117.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/944_032_f117.jpg,Face2Face
data/ff_plus_plus/train/Real/378_f576.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/378_368_f576.jpg,Face2Face
data/ff_plus_plus/train/Real/213_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/213_083_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/477_f87.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/477_487_f87.jpg,Face2Face
data/ff_plus_plus/train/Real/242_f170.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/242_182_f170.jpg,Face2Face
data/ff_plus_plus/train/Real/322_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/322_315_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/637_f386.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/637_427_f386.jpg,Face2Face
data/ff_plus_plus/train/Real/260_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/260_331_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/978_f52.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/978_975_f52.jpg,Face2Face
data/ff_plus_plus/train/Real/973_f311.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/973_970_f311.jpg,Face2Face
data/ff_plus_plus/train/Real/481_f85.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/481_469_f85.jpg,Face2Face
data/ff_plus_plus/train/Real/629_f170.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/629_618_f170.jpg,Face2Face
data/ff_plus_plus/train/Real/502_f87.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/502_504_f87.jpg,Face2Face
data/ff_plus_plus/train/Real/705_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/705_707_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/804_f86.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/804_738_f86.jpg,Face2Face
data/ff_plus_plus/train/Real/034_f392.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/034_590_f392.jpg,Face2Face
data/ff_plus_plus/train/Real/229_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/229_247_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/977_f358.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/977_075_f358.jpg,Face2Face
data/ff_plus_plus/train/Real/679_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/679_665_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/262_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/262_301_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/734_f378.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/734_699_f378.jpg,Face2Face
data/ff_plus_plus/train/Real/048_f100.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/048_029_f100.jpg,Face2Face
data/ff_plus_plus/train/Real/078_f18.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/078_955_f18.jpg,Face2Face
data/ff_plus_plus/train/Real/218_f121.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/218_239_f121.jpg,Face2Face
data/ff_plus_plus/train/Real/792_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/792_903_f0.jpg,Face2Face
data/ff_plus_plus/train/Real/970_f458.jpg,0,Real,,data/ff_plus_plus/train/Fake/Face2Face/970_973_f458.jpg,Face2Face
data/ff_plus_plus/train/Real/971_f146.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/971_564_f146.jpg,FaceSwap
data/ff_plus_plus/train/Real/560_f264.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/560_557_f264.jpg,FaceSwap
data/ff_plus_plus/train/Real/229_f215.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/229_247_f215.jpg,FaceSwap
data/ff_plus_plus/train/Real/484_f32.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/484_415_f32.jpg,FaceSwap
data/ff_plus_plus/train/Real/733_f410.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/733_935_f410.jpg,FaceSwap
data/ff_plus_plus/train/Real/610_f243.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/610_692_f243.jpg,FaceSwap
data/ff_plus_plus/train/Real/298_f117.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/298_279_f117.jpg,FaceSwap
data/ff_plus_plus/train/Real/531_f153.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/531_549_f153.jpg,FaceSwap
data/ff_plus_plus/train/Real/001_f332.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/001_870_f332.jpg,FaceSwap
data/ff_plus_plus/train/Real/241_f250.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/241_210_f250.jpg,FaceSwap
data/ff_plus_plus/train/Real/930_f308.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/930_763_f308.jpg,FaceSwap
data/ff_plus_plus/train/Real/893_f129.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/893_913_f129.jpg,FaceSwap
data/ff_plus_plus/train/Real/174_f14.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/174_964_f14.jpg,FaceSwap
data/ff_plus_plus/train/Real/427_f144.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/427_637_f144.jpg,FaceSwap
data/ff_plus_plus/train/Real/267_f262.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/267_286_f262.jpg,FaceSwap
data/ff_plus_plus/train/Real/440_f331.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/440_364_f331.jpg,FaceSwap
data/ff_plus_plus/train/Real/804_f111.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/804_738_f111.jpg,FaceSwap
data/ff_plus_plus/train/Real/614_f348.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/614_616_f348.jpg,FaceSwap
data/ff_plus_plus/train/Real/034_f266.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/034_590_f266.jpg,FaceSwap
data/ff_plus_plus/train/Real/361_f31.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/361_448_f31.jpg,FaceSwap
data/ff_plus_plus/train/Real/692_f304.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/692_610_f304.jpg,FaceSwap
data/ff_plus_plus/train/Real/494_f524.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/494_445_f524.jpg,FaceSwap
data/ff_plus_plus/train/Real/755_f150.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/755_759_f150.jpg,FaceSwap
data/ff_plus_plus/train/Real/757_f409.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/757_573_f409.jpg,FaceSwap
data/ff_plus_plus/train/Real/843_f153.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/843_859_f153.jpg,FaceSwap
data/ff_plus_plus/train/Real/758_f376.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/758_754_f376.jpg,FaceSwap
data/ff_plus_plus/train/Real/979_f184.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/979_875_f184.jpg,FaceSwap
data/ff_plus_plus/train/Real/328_f164.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/328_320_f164.jpg,FaceSwap
data/ff_plus_plus/train/Real/117_f452.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/117_217_f452.jpg,FaceSwap
data/ff_plus_plus/train/Real/537_f370.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/537_563_f370.jpg,FaceSwap
data/ff_plus_plus/train/Real/441_f52.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/441_439_f52.jpg,FaceSwap
data/ff_plus_plus/train/Real/804_f135.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/804_738_f135.jpg,FaceSwap
data/ff_plus_plus/train/Real/254_f190.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/254_261_f190.jpg,FaceSwap
data/ff_plus_plus/train/Real/314_f412.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/314_347_f412.jpg,FaceSwap
data/ff_plus_plus/train/Real/792_f65.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/792_903_f65.jpg,FaceSwap
data/ff_plus_plus/train/Real/547_f119.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/547_574_f119.jpg,FaceSwap
data/ff_plus_plus/train/Real/664_f90.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/664_668_f90.jpg,FaceSwap
data/ff_plus_plus/train/Real/710_f208.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/710_788_f208.jpg,FaceSwap
data/ff_plus_plus/train/Real/618_f52.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/618_629_f52.jpg,FaceSwap
data/ff_plus_plus/train/Real/640_f21.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/640_638_f21.jpg,FaceSwap
data/ff_plus_plus/train/Real/330_f406.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/330_162_f406.jpg,FaceSwap
data/ff_plus_plus/train/Real/957_f301.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/957_959_f301.jpg,FaceSwap
data/ff_plus_plus/train/Real/631_f204.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/631_551_f204.jpg,FaceSwap
data/ff_plus_plus/train/Real/299_f107.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/299_145_f107.jpg,FaceSwap
data/ff_plus_plus/train/Real/792_f329.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/792_903_f329.jpg,FaceSwap
data/ff_plus_plus/train/Real/270_f213.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/270_297_f213.jpg,FaceSwap
data/ff_plus_plus/train/Real/030_f153.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/030_193_f153.jpg,FaceSwap
data/ff_plus_plus/train/Real/972_f106.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/972_718_f106.jpg,FaceSwap
data/ff_plus_plus/train/Real/504_f119.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/504_502_f119.jpg,FaceSwap
data/ff_plus_plus/train/Real/965_f167.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/965_948_f167.jpg,FaceSwap
data/ff_plus_plus/train/Real/866_f227.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/866_878_f227.jpg,FaceSwap
data/ff_plus_plus/train/Real/654_f380.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/654_648_f380.jpg,FaceSwap
data/ff_plus_plus/train/Real/274_f179.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/274_412_f179.jpg,FaceSwap
data/ff_plus_plus/train/Real/143_f28.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/143_140_f28.jpg,FaceSwap
data/ff_plus_plus/train/Real/440_f345.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/440_364_f345.jpg,FaceSwap
data/ff_plus_plus/train/Real/643_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/643_646_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/605_f297.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/605_591_f297.jpg,FaceSwap
data/ff_plus_plus/train/Real/531_f307.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/531_549_f307.jpg,FaceSwap
data/ff_plus_plus/train/Real/652_f423.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/652_773_f423.jpg,FaceSwap
data/ff_plus_plus/train/Real/779_f147.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/779_794_f147.jpg,FaceSwap
data/ff_plus_plus/train/Real/871_f107.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/871_814_f107.jpg,FaceSwap
data/ff_plus_plus/train/Real/287_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/287_426_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/943_f210.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/943_942_f210.jpg,FaceSwap
data/ff_plus_plus/train/Real/096_f329.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/096_101_f329.jpg,FaceSwap
data/ff_plus_plus/train/Real/500_f110.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/500_592_f110.jpg,FaceSwap
data/ff_plus_plus/train/Real/971_f353.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/971_564_f353.jpg,FaceSwap
data/ff_plus_plus/train/Real/477_f175.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/477_487_f175.jpg,FaceSwap
data/ff_plus_plus/train/Real/483_f116.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/483_370_f116.jpg,FaceSwap
data/ff_plus_plus/train/Real/591_f279.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/591_605_f279.jpg,FaceSwap
data/ff_plus_plus/train/Real/298_f332.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/298_279_f332.jpg,FaceSwap
data/ff_plus_plus/train/Real/886_f90.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/886_877_f90.jpg,FaceSwap
data/ff_plus_plus/train/Real/609_f235.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/609_596_f235.jpg,FaceSwap
data/ff_plus_plus/train/Real/514_f74.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/514_443_f74.jpg,FaceSwap
data/ff_plus_plus/train/Real/692_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/692_610_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/481_f398.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/481_469_f398.jpg,FaceSwap
data/ff_plus_plus/train/Real/189_f88.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/189_200_f88.jpg,FaceSwap
data/ff_plus_plus/train/Real/698_f229.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/698_693_f229.jpg,FaceSwap
data/ff_plus_plus/train/Real/274_f326.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/274_412_f326.jpg,FaceSwap
data/ff_plus_plus/train/Real/169_f424.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/169_227_f424.jpg,FaceSwap
data/ff_plus_plus/train/Real/426_f334.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/426_287_f334.jpg,FaceSwap
data/ff_plus_plus/train/Real/267_f273.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/267_286_f273.jpg,FaceSwap
data/ff_plus_plus/train/Real/426_f322.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/426_287_f322.jpg,FaceSwap
data/ff_plus_plus/train/Real/026_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/026_012_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/328_f76.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/328_320_f76.jpg,FaceSwap
data/ff_plus_plus/train/Real/054_f354.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/054_071_f354.jpg,FaceSwap
data/ff_plus_plus/train/Real/065_f121.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/065_089_f121.jpg,FaceSwap
data/ff_plus_plus/train/Real/189_f370.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/189_200_f370.jpg,FaceSwap
data/ff_plus_plus/train/Real/796_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/796_740_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/774_f182.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/774_735_f182.jpg,FaceSwap
data/ff_plus_plus/train/Real/654_f14.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/654_648_f14.jpg,FaceSwap
data/ff_plus_plus/train/Real/078_f450.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/078_955_f450.jpg,FaceSwap
data/ff_plus_plus/train/Real/600_f213.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/600_505_f213.jpg,FaceSwap
data/ff_plus_plus/train/Real/042_f209.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/042_084_f209.jpg,FaceSwap
data/ff_plus_plus/train/Real/020_f80.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/020_344_f80.jpg,FaceSwap
data/ff_plus_plus/train/Real/213_f260.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/213_083_f260.jpg,FaceSwap
data/ff_plus_plus/train/Real/242_f227.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/242_182_f227.jpg,FaceSwap
data/ff_plus_plus/train/Real/038_f73.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/038_125_f73.jpg,FaceSwap
data/ff_plus_plus/train/Real/458_f48.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/458_722_f48.jpg,FaceSwap
data/ff_plus_plus/train/Real/426_f34.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/426_287_f34.jpg,FaceSwap
data/ff_plus_plus/train/Real/581_f183.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/581_697_f183.jpg,FaceSwap
data/ff_plus_plus/train/Real/361_f391.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/361_448_f391.jpg,FaceSwap
data/ff_plus_plus/train/Real/498_f32.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/498_433_f32.jpg,FaceSwap
data/ff_plus_plus/train/Real/727_f419.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/727_729_f419.jpg,FaceSwap
data/ff_plus_plus/train/Real/030_f265.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/030_193_f265.jpg,FaceSwap
data/ff_plus_plus/train/Real/871_f251.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/871_814_f251.jpg,FaceSwap
data/ff_plus_plus/train/Real/617_f96.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/617_566_f96.jpg,FaceSwap
data/ff_plus_plus/train/Real/798_f191.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/798_778_f191.jpg,FaceSwap
data/ff_plus_plus/train/Real/711_f10.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/711_681_f10.jpg,FaceSwap
data/ff_plus_plus/train/Real/424_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/424_408_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/787_f293.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/787_782_f293.jpg,FaceSwap
data/ff_plus_plus/train/Real/027_f75.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/027_009_f75.jpg,FaceSwap
data/ff_plus_plus/train/Real/285_f276.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/285_136_f276.jpg,FaceSwap
data/ff_plus_plus/train/Real/831_f22.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/831_508_f22.jpg,FaceSwap
data/ff_plus_plus/train/Real/013_f194.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/013_883_f194.jpg,FaceSwap
data/ff_plus_plus/train/Real/971_f24.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/971_564_f24.jpg,FaceSwap
data/ff_plus_plus/train/Real/797_f119.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/797_844_f119.jpg,FaceSwap
data/ff_plus_plus/train/Real/487_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/487_477_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/751_f182.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/751_752_f182.jpg,FaceSwap
data/ff_plus_plus/train/Real/109_f10.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/109_107_f10.jpg,FaceSwap
data/ff_plus_plus/train/Real/751_f204.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/751_752_f204.jpg,FaceSwap
data/ff_plus_plus/train/Real/418_f54.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/418_507_f54.jpg,FaceSwap
data/ff_plus_plus/train/Real/241_f291.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/241_210_f291.jpg,FaceSwap
data/ff_plus_plus/train/Real/717_f218.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/717_684_f218.jpg,FaceSwap
data/ff_plus_plus/train/Real/455_f292.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/455_471_f292.jpg,FaceSwap
data/ff_plus_plus/train/Real/005_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/005_010_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/869_f125.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/869_780_f125.jpg,FaceSwap
data/ff_plus_plus/train/Real/518_f233.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/518_131_f233.jpg,FaceSwap
data/ff_plus_plus/train/Real/174_f99.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/174_964_f99.jpg,FaceSwap
data/ff_plus_plus/train/Real/728_f234.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/728_673_f234.jpg,FaceSwap
data/ff_plus_plus/train/Real/224_f487.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/224_197_f487.jpg,FaceSwap
data/ff_plus_plus/train/Real/030_f122.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/030_193_f122.jpg,FaceSwap
data/ff_plus_plus/train/Real/631_f277.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/631_551_f277.jpg,FaceSwap
data/ff_plus_plus/train/Real/504_f65.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/504_502_f65.jpg,FaceSwap
data/ff_plus_plus/train/Real/224_f470.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/224_197_f470.jpg,FaceSwap
data/ff_plus_plus/train/Real/847_f134.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/847_906_f134.jpg,FaceSwap
data/ff_plus_plus/train/Real/907_f397.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/907_795_f397.jpg,FaceSwap
data/ff_plus_plus/train/Real/027_f129.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/027_009_f129.jpg,FaceSwap
data/ff_plus_plus/train/Real/677_f226.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/677_671_f226.jpg,FaceSwap
data/ff_plus_plus/train/Real/067_f481.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/067_025_f481.jpg,FaceSwap
data/ff_plus_plus/train/Real/930_f323.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/930_763_f323.jpg,FaceSwap
data/ff_plus_plus/train/Real/692_f97.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/692_610_f97.jpg,FaceSwap
data/ff_plus_plus/train/Real/692_f36.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/692_610_f36.jpg,FaceSwap
data/ff_plus_plus/train/Real/488_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/488_399_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/917_f138.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/917_924_f138.jpg,FaceSwap
data/ff_plus_plus/train/Real/335_f198.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/335_277_f198.jpg,FaceSwap
data/ff_plus_plus/train/Real/996_f214.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/996_056_f214.jpg,FaceSwap
data/ff_plus_plus/train/Real/847_f155.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/847_906_f155.jpg,FaceSwap
data/ff_plus_plus/train/Real/274_f342.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/274_412_f342.jpg,FaceSwap
data/ff_plus_plus/train/Real/635_f315.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/635_642_f315.jpg,FaceSwap
data/ff_plus_plus/train/Real/907_f162.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/907_795_f162.jpg,FaceSwap
data/ff_plus_plus/train/Real/102_f40.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/102_114_f40.jpg,FaceSwap
data/ff_plus_plus/train/Real/672_f465.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/672_720_f465.jpg,FaceSwap
data/ff_plus_plus/train/Real/367_f89.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/367_371_f89.jpg,FaceSwap
data/ff_plus_plus/train/Real/367_f0.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/367_371_f0.jpg,FaceSwap
data/ff_plus_plus/train/Real/260_f51.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/260_331_f51.jpg,FaceSwap
data/ff_plus_plus/train/Real/801_f305.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/801_855_f305.jpg,FaceSwap
data/ff_plus_plus/train/Real/825_f94.jpg,0,Real,,data/ff_plus_plus/train/Fake/FaceSwap/825_074_f94.jpg,FaceSwap
